identifier,landingPage,portalName
y3f4-umna,https://data.baltimorecity.gov/api/views/y3f4-umna,04c-03
y3n8-ju8d,https://data.baltimorecity.gov/api/views/y3n8-ju8d,04c-03
y4x7-8za4,https://data.baltimorecity.gov/api/views/y4x7-8za4,04c-03
y889-4vah,https://data.baltimorecity.gov/api/views/y889-4vah,04c-03
ya3a-r2k5,https://data.baltimorecity.gov/api/views/ya3a-r2k5,04c-03
yc75-xbrv,https://data.baltimorecity.gov/api/views/yc75-xbrv,04c-03
ydjd-febd,https://data.baltimorecity.gov/api/views/ydjd-febd,04c-03
yh77-b85k,https://data.baltimorecity.gov/api/views/yh77-b85k,04c-03
yhtd-6cjz,https://data.baltimorecity.gov/api/views/yhtd-6cjz,04c-03
yjbq-agie,https://data.baltimorecity.gov/api/views/yjbq-agie,04c-03
yp84-wh4q,https://data.baltimorecity.gov/api/views/yp84-wh4q,04c-03
ytxa-da6w,https://data.baltimorecity.gov/api/views/ytxa-da6w,04c-03
ywty-nmtg,https://data.baltimorecity.gov/api/views/ywty-nmtg,04c-03
z5tu-c7qn,https://data.baltimorecity.gov/api/views/z5tu-c7qn,04c-03
zbbn-ni9v,https://data.baltimorecity.gov/api/views/zbbn-ni9v,04c-03
zgxb-u6kw,https://data.baltimorecity.gov/api/views/zgxb-u6kw,04c-03
zqh4-9ud5,https://data.baltimorecity.gov/api/views/zqh4-9ud5,04c-03
